t (s),FA (mol/s/mol site),FB (mol/s/mol site),FC (mol/s/mol site),FP (mol/s/mol site),XA,θA,θB,θC,θP,θV
5.478901179593945,99999.64422398343,199999.65238138946,0.3520182253604508,0.0,3.5577601657788005e-6,0.09297825932254157,0.20577284338943033,0.01916753830613137,0.6820813589261148,5.57819346269639e-11
6.44236350872137,99999.65401137227,199999.65752742314,0.34436755318864437,0.0,3.459886277340507e-6,0.0921469376432809,0.20332454551680312,0.018750951699206177,0.6857775650856057,5.5104143470430245e-11
7.575250258771921,99999.65864329741,199999.65994995873,0.34075406227909616,0.0,3.4135670258506057e-6,0.09175079432181302,0.20215974302920342,0.01855419363111213,0.687535268963089,5.4782400837893874e-11
8.907354638610439,99999.6605203207,199999.6609292908,0.33929107779442513,0.0,3.3947967929826017e-6,0.09158977108942731,0.2016866127690649,0.018474532723944632,0.6882490833629111,5.465206065480288e-11
10.473708979594486,99999.66115386279,199999.66125954926,0.33879744076448026,0.0,3.3884613721835155e-6,0.09153536114192452,0.201526782318229,0.018447653715937887,0.6884902027693011,5.460754071151541e-11
12.315506032928262,99999.66133118683,199999.66135199496,0.33865921874408794,0.0,3.3866881317401454e-6,0.0915201402936019,0.2014820634155675,0.018440127394968645,0.6885576688412667,5.459521723594207e-11
14.481182276745331,99999.66136791364,199999.661371137,0.3386305981520913,0.0,3.386320863718595e-6,0.09151698608835716,0.20147279770744528,0.018438568976419982,0.6885716471731845,5.4593107812195285e-11
17.027691722259014,99999.66137318769,199999.66137388436,0.33862649236222864,0.0,3.3862681232676994e-6,0.09151653253715848,0.2014714658365728,0.01843834541223441,0.6885736561594421,5.459210861147312e-11
20.022003718155847,99999.66137463442,199999.66137463888,0.33862536336116206,0.0,3.3862536558126877e-6,0.09151640848574318,0.20147110127015005,0.018438283937053056,0.688574206252461,5.45927747452879e-11
23.542864143224154,99999.66137453156,199999.66137458515,0.3386254439050259,0.0,3.386254684573098e-6,0.09151641729259331,0.20147112716700163,0.018438288322742406,0.6885741671630707,5.45918865668682e-11
27.68286630392067,99999.66137464065,199999.66137464202,0.3386253587086168,0.0,3.3862535935014204e-6,0.09151640793624667,0.2014710996699606,0.018438283683717083,0.6885742086554831,5.459255270068297e-11
32.550885998350566,99999.66137466783,199999.66137465625,0.3386253375204129,0.0,3.386253321774335e-6,0.09151640560018431,0.20147109280810602,0.018438282529999152,0.688574219007118,5.459255270068297e-11
38.27494478516315,99999.6613746193,199999.66137463105,0.33862537531763176,0.0,3.3862538070805748e-6,0.09151640976476201,0.20147110504184323,0.018438284588093757,0.6885742005507086,5.459244167838051e-11
45.005576757004974,99999.66137463714,199999.66137464027,0.33862536142916855,0.0,3.3862536286122236e-6,0.09151640823505401,0.20147110054803144,0.018438283831853707,0.6885742073304684,5.459244167838051e-11
52.91978735958437,99999.66137465049,199999.6613746473,0.33862535103133845,0.0,3.386253495107905e-6,0.09151640708863919,0.20147109718059175,0.018438283265681938,0.6885742124104943,5.45927747452879e-11
62.22570836730231,99999.66137465091,199999.66137464746,0.3386253507136848,0.0,3.3862534909445685e-6,0.09151640705360874,0.20147109707770477,0.018438283248385392,0.6885742125657086,5.459255270068297e-11
73.16807143427192,99999.66137464157,199999.6613746425,0.3386253579893391,0.0,3.3862535843420805e-6,0.09151640785577726,0.20147109943398167,0.018438283644551707,0.6885742090110974,5.45918865668682e-11
86.0346441668451,99999.6613746354,199999.66137463925,0.33862536278771066,0.0,3.386253646098236e-6,0.09151640838482332,0.2014711009879849,0.01843828390582761,0.6885742066667724,5.4591775544565735e-11
101.1637979766207,99999.66137464285,199999.66137464327,0.3386253569884968,0.0,3.3862535715745157e-6,0.09151640774543844,0.20147109910986402,0.018438283590054887,0.6885742095000505,5.459210861147312e-11
118.95340673703207,99999.66137464419,199999.66137464394,0.3386253559360957,0.0,3.3862535582518394e-6,0.09151640762940028,0.20147109876901842,0.018438283532750652,0.6885742100142387,5.459199758917066e-11
139.87131026472358,99999.66137464493,199999.66137464438,0.338625355358994,0.0,3.386253550757834e-6,0.09151640756576875,0.20147109858211015,0.018438283501326917,0.6885742102962025,5.4591775544565735e-11
164.46761779946627,99999.6613746449,199999.66137464432,0.3386253553713537,0.0,3.3862535510353897e-6,0.0915164075671314,0.2014710985861134,0.018438283501999914,0.6885742102901633,5.459199758917066e-11
